state,state_postal,week_end_date,tot_cases,tot_deaths,week_cases,week_deaths,population
Louisiana,LA,2021-08-18,638443,11790,36502,383,4648794
Louisiana,LA,2021-08-25,671237,12225,32794,435,4648794
Louisiana,LA,2021-09-01,692176,12582,20939,357,4648794
Louisiana,LA,2021-09-08,705498,12915,13322,333,4648794
Louisiana,LA,2021-09-15,721795,13318,16297,403,4648794
Louisiana,LA,2021-09-22,732005,13659,10210,341,4648794
Louisiana,LA,2021-09-29,739661,13900,7656,241,4648794
Louisiana,LA,2021-10-06,745571,14101,5910,201,4648794
Louisiana,LA,2021-10-13,750473,14266,4902,165,4648794
Louisiana,LA,2021-10-20,754027,14422,3554,156,4648794
Louisiana,LA,2021-10-27,757739,14504,3712,82,4648794
Louisiana,LA,2021-11-03,760691,14582,2952,78,4648794
Louisiana,LA,2021-11-10,763628,14659,2937,77,4648794
Louisiana,LA,2021-11-17,766391,14720,2763,61,4648794
Louisiana,LA,2021-11-24,769051,14770,2660,50,4648794
Louisiana,LA,2021-12-01,771837,14801,2786,31,4648794
Louisiana,LA,2021-12-08,774913,14854,3076,53,4648794
Louisiana,LA,2021-12-15,778542,14909,3629,55,4648794
Louisiana,LA,2021-12-22,787538,14943,8996,34,4648794
Louisiana,LA,2021-12-29,816228,14981,28690,38,4648794
Louisiana,LA,2022-01-05,879549,15024,63321,43,4648794
Louisiana,LA,2022-01-12,949941,15116,70392,92,4648794
Louisiana,LA,2022-01-19,1037249,15247,87308,131,4648794
Louisiana,LA,2022-01-26,1145204,15521,107955,274,4648794
Louisiana,LA,2022-02-02,1179772,15781,34568,260,4648794
Louisiana,LA,2022-02-09,1204644,16065,24872,284,4648794
Louisiana,LA,2022-02-16,1216345,16303,11701,238,4648794
Louisiana,LA,2022-02-23,1223983,16556,7638,253,4648794
Louisiana,LA,2022-03-02,1227061,16674,3078,118,4648794
Louisiana,LA,2022-03-09,1229292,16831,2231,157,4648794
Louisiana,LA,2022-03-16,1230564,16960,1272,129,4648794
Louisiana,LA,2022-03-23,1231511,17042,947,82,4648794
Louisiana,LA,2022-03-30,1232212,17116,701,74,4648794
Louisiana,LA,2022-04-06,1233180,17153,968,37,4648794
Louisiana,LA,2022-04-13,1234101,17183,921,30,4648794
Louisiana,LA,2022-04-20,1235638,17203,1537,20,4648794
Louisiana,LA,2022-04-27,1237276,17229,1638,26,4648794
Louisiana,LA,2022-05-04,1239424,17261,2148,32,4648794
Louisiana,LA,2022-05-11,1242764,17281,3340,20,4648794
Louisiana,LA,2022-05-18,1247878,17298,5114,17,4648794
Louisiana,LA,2022-05-25,1254595,17313,6717,15,4648794
Louisiana,LA,2022-06-01,1261786,17324,7191,11,4648794
Louisiana,LA,2022-06-08,1271012,17346,9226,22,4648794
Louisiana,LA,2022-06-15,1280955,17363,9943,17,4648794
Louisiana,LA,2022-06-22,1292605,17378,11650,15,4648794
Louisiana,LA,2022-06-29,1305499,17405,12894,27,4648794
Louisiana,LA,2022-07-06,1318114,17421,12615,16,4648794
Louisiana,LA,2022-07-13,1339245,17459,21131,38,4648794
Louisiana,LA,2022-07-20,1357396,17492,18151,33,4648794
Louisiana,LA,2022-07-27,1372134,17550,14738,58,4648794
Louisiana,LA,2022-08-03,1385619,17616,13485,66,4648794
Louisiana,LA,2022-08-10,1396536,17676,10917,60,4648794
Louisiana,LA,2022-08-17,1407047,17743,10511,67,4648794
Louisiana,LA,2022-08-24,1418197,17822,11150,79,4648794
Louisiana,LA,2022-08-31,1431011,17870,12814,48,4648794
Louisiana,LA,2022-09-07,1440257,17898,9246,28,4648794
Louisiana,LA,2022-09-14,1446738,17954,6481,56,4648794
Louisiana,LA,2022-09-21,1451304,17992,4566,38,4648794
Louisiana,LA,2022-09-28,1454450,18045,3146,53,4648794
Louisiana,LA,2022-10-05,1456658,18087,2208,42,4648794
Louisiana,LA,2022-10-12,1458706,18126,2048,39,4648794
Louisiana,LA,2022-10-19,1459866,18137,1160,11,4648794
Louisiana,LA,2022-10-26,1461433,18167,1567,30,4648794
Louisiana,LA,2022-11-02,1463379,18192,1946,25,4648794
Louisiana,LA,2022-11-09,1465700,18217,2321,25,4648794
Louisiana,LA,2022-11-16,1467573,18233,1873,16,4648794
Louisiana,LA,2022-11-23,1470441,18258,2868,25,4648794
Louisiana,LA,2022-11-30,1473092,18274,2651,16,4648794
Louisiana,LA,2022-12-07,1477545,18296,4453,22,4648794
Louisiana,LA,2022-12-14,1482269,18324,4724,28,4648794
Louisiana,LA,2022-12-21,1507707,18345,4041,21,4648794
Louisiana,LA,2022-12-28,1514113,18370,6406,25,4648794
Louisiana,LA,2023-01-04,1521203,18394,7090,24,4648794
Louisiana,LA,2023-01-11,1528052,18435,6849,41,4648794
Louisiana,LA,2023-01-18,1533257,18478,5205,43,4648794
Louisiana,LA,2023-01-25,1538276,18525,5019,47,4648794
Louisiana,LA,2023-02-01,1548508,18572,5725,47,4648794
Louisiana,LA,2023-02-08,1555480,18624,6972,52,4648794
Louisiana,LA,2023-02-15,1560627,18665,5147,41,4648794
Louisiana,LA,2023-02-22,1566105,18704,5478,39,4648794
Louisiana,LA,2023-03-01,1570671,18734,4566,30,4648794
Louisiana,LA,2023-03-08,1573810,18764,3139,30,4648794
Louisiana,LA,2023-03-15,1576509,18800,2699,36,4648794
Louisiana,LA,2023-03-22,1580709,18835,1961,35,4648794
Louisiana,LA,2023-03-29,1588259,18859,2203,24,4648794
Louisiana,LA,2023-04-05,1590877,18876,2618,17,4648794
Maine,ME,2020-01-22,0,0,0,0,1344212
Maine,ME,2020-01-29,0,0,0,0,1344212
Maine,ME,2020-02-05,0,0,0,0,1344212
Maine,ME,2020-02-12,0,0,0,0,1344212
Maine,ME,2020-02-19,0,0,0,0,1344212
Maine,ME,2020-02-26,0,0,0,0,1344212
Maine,ME,2020-03-04,0,0,0,0,1344212
Maine,ME,2020-03-11,0,0,0,0,1344212
Maine,ME,2020-03-18,35,0,35,0,1344212
Maine,ME,2020-03-25,142,0,107,0,1344212
Maine,ME,2020-04-01,303,5,161,5,1344212
Maine,ME,2020-04-08,537,14,234,9,1344212
Maine,ME,2020-04-15,769,24,232,10,1344212
Maine,ME,2020-04-22,906,39,137,15,1344212
Maine,ME,2020-04-29,1054,52,148,13,1344212
Maine,ME,2020-05-06,1253,62,199,10,1344212
Maine,ME,2020-05-13,1514,66,261,4,1344212
Maine,ME,2020-05-20,1818,73,304,7,1344212
Maine,ME,2020-05-27,2136,81,318,8,1344212
Maine,ME,2020-06-03,2416,95,280,14,1344212
Maine,ME,2020-06-10,2637,100,221,5,1344212
Maine,ME,2020-06-17,2836,102,199,2,1344212
Maine,ME,2020-06-24,3018,103,182,1,1344212
Maine,ME,2020-07-01,3291,105,273,2,1344212
Maine,ME,2020-07-08,3457,110,166,5,1344212
Maine,ME,2020-07-15,3578,114,121,4,1344212
Maine,ME,2020-07-22,3721,118,143,4,1344212
Maine,ME,2020-07-29,3865,121,144,3,1344212
Maine,ME,2020-08-05,3992,124,127,3,1344212
Maine,ME,2020-08-12,4070,126,78,2,1344212
Maine,ME,2020-08-19,4234,127,164,1,1344212
Maine,ME,2020-08-26,4388,132,154,5,1344212
Maine,ME,2020-09-02,4568,133,180,1,1344212
Maine,ME,2020-09-09,4713,134,145,1,1344212
Maine,ME,2020-09-16,4941,138,228,4,1344212
Maine,ME,2020-09-23,5171,140,230,2,1344212
Maine,ME,2020-09-30,5389,141,218,1,1344212
Maine,ME,2020-10-07,5603,142,214,1,1344212
Maine,ME,2020-10-14,5811,143,208,1,1344212
Maine,ME,2020-10-21,6024,146,213,3,1344212
Maine,ME,2020-10-28,6386,146,362,0,1344212
Maine,ME,2020-11-04,7071,150,685,4,1344212
Maine,ME,2020-11-11,8202,158,1131,8,1344212
Maine,ME,2020-11-18,9519,170,1317,12,1344212
Maine,ME,2020-11-25,11027,189,1508,19,1344212
Maine,ME,2020-12-02,12562,217,1535,28,1344212
Maine,ME,2020-12-09,14861,245,2299,28,1344212
Maine,ME,2020-12-16,17901,275,3040,30,1344212
Maine,ME,2020-12-23,21226,316,3325,41,1344212
Maine,ME,2020-12-30,24201,346,2975,30,1344212
Maine,ME,2021-01-06,27625,384,3424,38,1344212
Maine,ME,2021-01-13,31958,460,4333,76,1344212
Maine,ME,2021-01-20,35638,535,3680,75,1344212
Maine,ME,2021-01-27,38454,566,2816,31,1344212
Maine,ME,2021-02-03,40534,629,2080,63,1344212
Maine,ME,2021-02-10,42064,641,1530,12,1344212
Maine,ME,2021-02-17,43095,655,1031,14,1344212
Maine,ME,2021-02-24,44118,699,1023,44,1344212
Maine,ME,2021-03-03,45231,704,1113,5,1344212
Maine,ME,2021-03-10,46448,723,1217,19,1344212
Maine,ME,2021-03-17,47832,727,1384,4,1344212
Maine,ME,2021-03-24,49190,731,1358,4,1344212
Maine,ME,2021-03-31,50788,743,1598,12,1344212
Maine,ME,2021-04-07,52996,748,2208,5,1344212
Maine,ME,2021-04-14,55954,758,2958,10,1344212
Maine,ME,2021-04-21,58868,769,2914,11,1344212
Maine,ME,2021-04-28,60945,781,2077,12,1344212
Maine,ME,2021-05-05,63176,793,2231,12,1344212
Maine,ME,2021-05-12,65045,798,1869,5,1344212
Maine,ME,2021-05-19,66535,816,1490,18,1344212
Maine,ME,2021-05-26,67424,825,889,9,1344212
Maine,ME,2021-06-02,67986,836,562,11,1344212
Maine,ME,2021-06-09,68449,842,463,6,1344212
Maine,ME,2021-06-16,68720,852,271,10,1344212
Maine,ME,2021-06-23,68889,854,169,2,1344212
Maine,ME,2021-06-30,69054,858,165,4,1344212
Maine,ME,2021-07-07,69190,860,136,2,1344212
Maine,ME,2021-07-14,69373,877,183,17,1344212
Maine,ME,2021-07-21,69781,891,408,14,1344212
Maine,ME,2021-07-28,70262,899,481,8,1344212
Maine,ME,2021-08-04,70996,900,734,1,1344212
Maine,ME,2021-08-11,72119,903,1123,3,1344212
Maine,ME,2021-08-18,73271,921,1152,18,1344212
Maine,ME,2021-08-25,74703,926,1432,5,1344212
Maine,ME,2021-09-01,76913,937,2210,11,1344212
Maine,ME,2021-09-08,79408,949,2495,12,1344212
Maine,ME,2021-09-15,82607,979,3199,30,1344212
Maine,ME,2021-09-22,85872,1009,3265,30,1344212
Maine,ME,2021-09-29,89989,1022,4117,13,1344212
Maine,ME,2021-10-06,93887,1067,3898,45,1344212
Maine,ME,2021-10-13,96640,1088,2753,21,1344212
Maine,ME,2021-10-20,99807,1113,3167,25,1344212
Maine,ME,2021-10-27,102469,1154,2662,41,1344212
Maine,ME,2021-11-03,106473,1197,4004,43,1344212
Maine,ME,2021-11-10,110347,1220,3874,23,1344212
Maine,ME,2021-11-17,114065,1254,3718,34,1344212
Maine,ME,2021-11-24,118489,1303,4424,49,1344212
Maine,ME,2021-12-01,121452,1330,2963,27,1344212
Maine,ME,2021-12-08,126833,1357,5381,27,1344212
Maine,ME,2021-12-15,134170,1405,7337,48,1344212
Maine,ME,2021-12-22,139421,1468,5251,63,1344212
Maine,ME,2021-12-29,145629,1525,6208,57,1344212
Maine,ME,2022-01-05,150845,1592,5216,67,1344212
Maine,ME,2022-01-12,158087,1626,7242,34,1344212
Maine,ME,2022-01-19,164326,1692,6239,66,1344212
Maine,ME,2022-01-26,171524,1728,7198,36,1344212
Maine,ME,2022-02-02,178502,1777,6978,49,1344212
Maine,ME,2022-02-09,184614,1822,6112,45,1344212
Maine,ME,2022-02-16,206005,1883,21391,61,1344212
Maine,ME,2022-02-23,222925,1971,16920,88,1344212
Maine,ME,2022-03-02,229207,2075,6282,104,1344212
Maine,ME,2022-03-09,231748,2138,2541,63,1344212
Maine,ME,2022-03-16,233196,2179,1448,41,1344212
Maine,ME,2022-03-23,234415,2193,1219,14,1344212
Maine,ME,2022-03-30,235790,2202,1375,9,1344212
Maine,ME,2022-04-06,237218,2219,1428,17,1344212
Maine,ME,2022-04-13,239130,2276,1912,57,1344212
Maine,ME,2022-04-20,241249,2278,2119,2,1344212
Maine,ME,2022-04-27,243592,2282,2343,4,1344212
Maine,ME,2022-05-04,248798,2304,5206,22,1344212
Maine,ME,2022-05-11,253654,2331,4856,27,1344212
Maine,ME,2022-05-18,257749,2336,4095,5,1344212
Maine,ME,2022-05-25,261587,2346,3838,10,1344212
Maine,ME,2022-06-01,263714,2351,2127,5,1344212
Maine,ME,2022-06-08,265571,2401,1857,50,1344212
Maine,ME,2022-06-15,267182,2408,1611,7,1344212
Maine,ME,2022-06-22,268386,2409,1204,1,1344212
Maine,ME,2022-06-29,269926,2415,1540,6,1344212
Maine,ME,2022-07-06,271149,2453,1223,38,1344212
Maine,ME,2022-07-13,272361,2463,1212,10,1344212
Maine,ME,2022-07-20,274015,2464,1654,1,1344212
Maine,ME,2022-07-27,275482,2465,1467,1,1344212
Maine,ME,2022-08-03,277013,2486,1531,21,1344212
Maine,ME,2022-08-10,278422,2493,1409,7,1344212
Maine,ME,2022-08-17,279931,2497,1509,4,1344212
Maine,ME,2022-08-24,281162,2505,1231,8,1344212
Maine,ME,2022-08-31,283147,2512,1985,7,1344212
Maine,ME,2022-09-07,284356,2534,1209,22,1344212
Maine,ME,2022-09-14,286017,2564,1661,30,1344212
Maine,ME,2022-09-21,287657,2569,1640,5,1344212
Maine,ME,2022-09-28,289066,2577,1409,8,1344212
Maine,ME,2022-10-05,291277,2597,2211,20,1344212
Maine,ME,2022-10-12,293090,2621,1813,24,1344212
Maine,ME,2022-10-19,295242,2630,2152,9,1344212
Maine,ME,2022-10-26,296746,2642,1504,12,1344212
Maine,ME,2022-11-02,298179,2653,1433,11,1344212
Maine,ME,2022-11-09,299321,2711,1142,58,1344212
Maine,ME,2022-11-16,300121,2715,800,4,1344212
Maine,ME,2022-11-23,300713,2721,592,6,1344212
Maine,ME,2022-11-30,301560,2722,847,1,1344212
Maine,ME,2022-12-07,302592,2752,1032,30,1344212
Maine,ME,2022-12-14,303854,2777,1262,25,1344212
Maine,ME,2022-12-21,305032,2779,1178,2,1344212
Maine,ME,2022-12-28,305984,2784,952,5,1344212
Maine,ME,2023-01-04,307075,2790,1091,6,1344212
Maine,ME,2023-01-11,308602,2821,1527,31,1344212
Maine,ME,2023-01-18,309680,2852,1078,31,1344212
Maine,ME,2023-01-25,310902,2858,1222,6,1344212
Maine,ME,2023-02-01,311980,2861,1078,3,1344212
Maine,ME,2023-02-08,313189,2875,1209,14,1344212
Maine,ME,2023-02-15,314118,2908,929,33,1344212
Maine,ME,2023-02-22,315068,2917,950,9,1344212
Maine,ME,2023-03-01,316760,2921,1692,4,1344212
Maine,ME,2023-03-08,318130,2928,1370,7,1344212
Maine,ME,2023-03-15,319103,2955,973,27,1344212
Maine,ME,2023-03-22,319997,2967,894,12,1344212
Maine,ME,2023-03-29,320678,2972,681,5,1344212
Maine,ME,2023-04-05,321246,2979,568,7,1344212
Maryland,MD,2020-01-22,0,0,0,0,6045680
Maryland,MD,2020-01-29,0,0,0,0,6045680
Maryland,MD,2020-02-05,0,0,0,0,6045680
Maryland,MD,2020-02-12,0,0,0,0,6045680
Maryland,MD,2020-02-19,0,0,0,0,6045680
Maryland,MD,2020-02-26,0,0,0,0,6045680
Maryland,MD,2020-03-04,0,0,0,0,6045680
Maryland,MD,2020-03-11,9,0,9,0,6045680
Maryland,MD,2020-03-18,86,0,77,0,6045680
Maryland,MD,2020-03-25,425,4,339,4,6045680
Maryland,MD,2020-04-01,1986,31,1561,27,6045680
Maryland,MD,2020-04-08,5529,124,3543,93,6045680
Maryland,MD,2020-04-15,10033,306,4504,182,6045680
Maryland,MD,2020-04-22,14775,699,4742,393,6045680
Maryland,MD,2020-04-29,20850,1077,6075,378,6045680
Maryland,MD,2020-05-06,28164,1437,7314,360,6045680
Maryland,MD,2020-05-13,34812,1808,6648,371,6045680
Maryland,MD,2020-05-20,42323,2123,7511,315,6045680
Maryland,MD,2020-05-27,48426,2392,6103,269,6045680
Maryland,MD,2020-06-03,54986,2640,6560,248,6045680
Maryland,MD,2020-06-10,59465,2845,4479,205,6045680
Maryland,MD,2020-06-17,62970,2993,3505,148,6045680
Maryland,MD,2020-06-24,65338,3107,2368,114,6045680
Maryland,MD,2020-07-01,67908,3205,2570,98,6045680
Maryland,MD,2020-07-08,70864,3276,2956,71,6045680
Maryland,MD,2020-07-15,75016,3339,4152,63,6045680
Maryland,MD,2020-07-22,80175,3403,5159,64,6045680
Maryland,MD,2020-07-29,86290,3477,6115,74,6045680
Maryland,MD,2020-08-05,92426,3536,6136,59,6045680
Maryland,MD,2020-08-12,97383,3612,4957,76,6045680
Maryland,MD,2020-08-19,101654,3661,4271,49,6045680
Maryland,MD,2020-08-26,105486,3716,3832,55,6045680
Maryland,MD,2020-09-02,109320,3768,3834,52,6045680
Maryland,MD,2020-09-09,113575,3816,4255,48,6045680
Maryland,MD,2020-09-16,117893,3855,4318,39,6045680
Maryland,MD,2020-09-23,121297,3901,3404,46,6045680
Maryland,MD,2020-09-30,124726,3948,3429,47,6045680
Maryland,MD,2020-10-07,128665,3974,3939,26,6045680
Maryland,MD,2020-10-14,132918,4022,4253,48,6045680
Maryland,MD,2020-10-21,137236,4058,4318,36,6045680
Maryland,MD,2020-10-28,142425,4115,5189,57,6045680
Maryland,MD,2020-11-04,148766,4170,6341,55,6045680
Maryland,MD,2020-11-11,158423,4248,9657,78,6045680
Maryland,MD,2020-11-18,171824,4350,13401,102,6045680
Maryland,MD,2020-11-25,188161,4518,16337,168,6045680
Maryland,MD,2020-12-02,203355,4717,15194,199,6045680
Maryland,MD,2020-12-09,222653,4962,19298,245,6045680
Maryland,MD,2020-12-16,241767,5270,19114,308,6045680
Maryland,MD,2020-12-23,257862,5568,16095,298,6045680
Maryland,MD,2020-12-30,273689,5850,15827,282,6045680
Maryland,MD,2021-01-06,292904,6132,19215,282,6045680
Maryland,MD,2021-01-13,314867,6403,21963,271,6045680
Maryland,MD,2021-01-20,332353,6690,17486,287,6045680
Maryland,MD,2021-01-27,346559,6996,14206,306,6045680
Maryland,MD,2021-02-03,357483,7220,10924,224,6045680
Maryland,MD,2021-02-10,366666,7445,9183,225,6045680
Maryland,MD,2021-02-17,372980,7631,6314,186,6045680
Maryland,MD,2021-02-24,378490,7789,5510,158,6045680
Maryland,MD,2021-03-03,383959,7918,5469,129,6045680
Maryland,MD,2021-03-10,389566,8002,5607,84,6045680
Maryland,MD,2021-03-17,395633,8099,6067,97,6045680
Maryland,MD,2021-03-24,402600,8214,6967,115,6045680
Maryland,MD,2021-03-31,411344,8286,8744,72,6045680
Maryland,MD,2021-04-07,420526,8389,9182,103,6045680
Maryland,MD,2021-04-14,430351,8493,9825,104,6045680
Maryland,MD,2021-04-21,438790,8605,8439,112,6045680
Maryland,MD,2021-04-28,445493,8709,6703,104,6045680
Maryland,MD,2021-05-05,450689,8813,5196,104,6045680
Maryland,MD,2021-05-12,454271,8879,3582,66,6045680
Maryland,MD,2021-05-19,456765,8957,2494,78,6045680
Maryland,MD,2021-05-26,458879,9037,2114,80,6045680
Maryland,MD,2021-06-02,460067,9622,1188,585,6045680
Maryland,MD,2021-06-09,460863,9658,796,36,6045680
Maryland,MD,2021-06-16,461470,9695,607,37,6045680
Maryland,MD,2021-06-23,461887,9722,417,27,6045680
Maryland,MD,2021-06-30,462279,9741,392,19,6045680
Maryland,MD,2021-07-07,462737,9754,458,13,6045680
Maryland,MD,2021-07-14,463488,9769,751,15,6045680
Maryland,MD,2021-07-21,464735,9792,1247,23,6045680
Maryland,MD,2021-07-28,466931,9813,2196,21,6045680
Maryland,MD,2021-08-04,470605,9840,3674,27,6045680
Maryland,MD,2021-08-11,476070,9870,5465,30,6045680
Maryland,MD,2021-08-18,482581,9907,6511,37,6045680
Maryland,MD,2021-08-25,489930,9966,7349,59,6045680
Maryland,MD,2021-09-01,498376,10024,8446,58,6045680
Maryland,MD,2021-09-08,505557,10115,7181,91,6045680
Maryland,MD,2021-09-15,513929,10217,8372,102,6045680
Maryland,MD,2021-09-22,522355,10332,8426,115,6045680
Maryland,MD,2021-09-29,530861,10426,8506,94,6045680
Maryland,MD,2021-10-06,539053,10535,8192,109,6045680
Maryland,MD,2021-10-13,546552,10644,7499,109,6045680
Maryland,MD,2021-10-20,552524,10758,5972,114,6045680
Maryland,MD,2021-10-27,557923,10841,5399,83,6045680
Maryland,MD,2021-11-03,562896,10925,4973,84,6045680
Maryland,MD,2021-11-10,567929,11014,5033,89,6045680
Maryland,MD,2021-11-17,573835,11086,5906,72,6045680
Maryland,MD,2021-11-24,580496,11148,6661,62,6045680
Maryland,MD,2021-12-01,587285,11220,6789,72,6045680
Maryland,MD,2021-12-08,597051,11255,9766,35,6045680
Maryland,MD,2021-12-15,608274,11255,11223,0,6045680
Maryland,MD,2021-12-22,633016,11255,24742,0,6045680
Maryland,MD,2021-12-29,692261,11703,59245,448,6045680
Maryland,MD,2022-01-05,788384,11993,96123,290,6045680
Maryland,MD,2022-01-12,878679,12415,90295,422,6045680
Maryland,MD,2022-01-19,933540,12866,54861,451,6045680
Maryland,MD,2022-01-26,965101,13280,31561,414,6045680
Maryland,MD,2022-02-02,980426,13572,15325,292,6045680
Maryland,MD,2022-02-09,989532,13827,9106,255,6045680
Maryland,MD,2022-02-16,994579,13965,5047,138,6045680
Maryland,MD,2022-02-23,999229,14062,4650,97,6045680
Maryland,MD,2022-03-02,1003039,14147,3810,85,6045680
Maryland,MD,2022-03-09,1005333,14218,2294,71,6045680
Maryland,MD,2022-03-16,1007372,14280,2039,62,6045680
Maryland,MD,2022-03-23,1009344,14310,1972,30,6045680
Maryland,MD,2022-03-30,1011498,14344,2154,34,6045680
Maryland,MD,2022-04-06,1014223,14364,2725,20,6045680
Maryland,MD,2022-04-13,1017926,14391,3703,27,6045680
Maryland,MD,2022-04-20,1022861,14411,4935,20,6045680
Maryland,MD,2022-04-27,1028753,14440,5892,29,6045680
Maryland,MD,2022-05-04,1036338,14479,7585,39,6045680
Maryland,MD,2022-05-11,1047261,14509,10923,30,6045680
Maryland,MD,2022-05-18,1062235,14544,14974,35,6045680
Maryland,MD,2022-05-25,1078122,14580,15887,36,6045680
Maryland,MD,2022-06-01,1093441,14612,15319,32,6045680
Maryland,MD,2022-06-08,1104084,14654,10643,42,6045680
Maryland,MD,2022-06-15,1113849,14702,9765,48,6045680
Maryland,MD,2022-06-22,1122792,14752,8943,50,6045680
Maryland,MD,2022-06-29,1132805,14784,10013,32,6045680
Maryland,MD,2022-07-06,1142366,14826,9561,42,6045680
Maryland,MD,2022-07-13,1153203,14862,10837,36,6045680
Maryland,MD,2022-07-20,1164135,14897,10932,35,6045680
Maryland,MD,2022-07-27,1175517,14962,11382,65,6045680
Maryland,MD,2022-08-03,1186717,15006,11200,44,6045680
Maryland,MD,2022-08-10,1197484,15041,10767,35,6045680
Maryland,MD,2022-08-17,1207014,15093,9530,52,6045680
Maryland,MD,2022-08-24,1215687,15136,8673,43,6045680
Maryland,MD,2022-08-31,1223111,15188,7424,52,6045680
Maryland,MD,2022-09-07,1229594,15227,6483,39,6045680
Maryland,MD,2022-09-14,1236299,15285,6705,58,6045680
Maryland,MD,2022-09-21,1242666,15340,6367,55,6045680
Maryland,MD,2022-09-28,1248321,15386,5655,46,6045680
Maryland,MD,2022-10-05,1253043,15419,4722,33,6045680
Maryland,MD,2022-10-12,1257358,15455,4315,36,6045680
Maryland,MD,2022-10-19,1261834,15497,4476,42,6045680
Maryland,MD,2022-10-26,1265975,15531,4141,34,6045680
Maryland,MD,2022-11-02,1270844,15578,4869,47,6045680
Maryland,MD,2022-11-09,1275208,15603,4364,25,6045680
Maryland,MD,2022-11-16,1279883,15651,4675,48,6045680
Maryland,MD,2022-11-23,1284176,15690,4293,39,6045680
Maryland,MD,2022-11-30,1288308,15734,4132,44,6045680
Maryland,MD,2022-12-07,1294916,15785,6608,51,6045680
Maryland,MD,2022-12-14,1301557,15830,6641,45,6045680
Maryland,MD,2022-12-21,1309092,15888,7535,58,6045680
Maryland,MD,2022-12-28,1314971,15939,5879,51,6045680
Maryland,MD,2023-01-04,1322943,16006,7972,67,6045680
Maryland,MD,2023-01-11,1331022,16083,8079,77,6045680
Maryland,MD,2023-01-18,1336429,16155,5407,72,6045680
Maryland,MD,2023-01-25,1342082,16222,5653,67,6045680
Maryland,MD,2023-02-01,1346906,16277,4824,55,6045680
Maryland,MD,2023-02-08,1351408,16338,4502,61,6045680
Maryland,MD,2023-02-15,1355614,16394,4206,56,6045680
Maryland,MD,2023-02-22,1359115,16437,3501,43,6045680
Maryland,MD,2023-03-01,1362196,16488,3081,51,6045680
Maryland,MD,2023-03-08,1364866,16534,2670,46,6045680
Maryland,MD,2023-03-15,1367297,16570,2431,36,6045680
Maryland,MD,2023-03-22,1369241,16603,1944,33,6045680
Maryland,MD,2023-03-29,1371341,16629,2100,26,6045680
Maryland,MD,2023-04-05,1373082,16652,1741,23,6045680
Massachusetts,MA,2020-01-22,0,0,0,0,6892503
Massachusetts,MA,2020-01-29,1,0,1,0,6892503
Massachusetts,MA,2020-02-05,1,0,0,0,6892503
Massachusetts,MA,2020-02-12,2,0,1,0,6892503
Massachusetts,MA,2020-02-19,2,0,0,0,6892503
Massachusetts,MA,2020-02-26,2,0,0,0,6892503
Massachusetts,MA,2020-03-04,6,0,4,0,6892503
Massachusetts,MA,2020-03-11,132,0,126,0,6892503
Massachusetts,MA,2020-03-18,1019,0,887,0,6892503
Massachusetts,MA,2020-03-25,4363,15,3344,15,6892503
Massachusetts,MA,2020-04-01,11263,122,6900,107,6892503
Massachusetts,MA,2020-04-08,21990,433,10727,311,6892503
Massachusetts,MA,2020-04-15,35777,1108,13787,675,6892503
Massachusetts,MA,2020-04-22,51346,2182,15569,1074,6892503
Massachusetts,MA,2020-04-29,64814,3406,13468,1224,6892503
Massachusetts,MA,2020-05-06,76045,4420,11231,1014,6892503
Massachusetts,MA,2020-05-13,84351,5315,8306,895,6892503
Massachusetts,MA,2020-05-20,91221,6066,6870,751,6892503
Massachusetts,MA,2020-05-27,95604,6547,4383,481,6892503
Massachusetts,MA,2020-06-03,98697,7152,3093,605,6892503
Massachusetts,MA,2020-06-10,100707,7454,2010,302,6892503
Massachusetts,MA,2020-06-17,102106,7734,1399,280,6892503
Massachusetts,MA,2020-06-24,103368,7938,1262,204,6892503
